,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
796,2208462,https://www.airbnb.com/rooms/2208462,20241129051305,2024-11-30,city scrape,Amazing 1br - 485ftÂ² Huge Patio!!!!,"Beautiful apartment with 2 rooms (living room and bedroom) and 1/2 (covered space of 3 x 1.5 m2).<br />Full of light, with parquet floors and a huge 140m2 private patio with grill!<br />Great location near the Botanical Garden, the bars, remains and shops of Palermo Soho and close to the MALBA (Museum of Latin Art)","Beautiful, peaceful and secure area!<br />Near Palermo Soho!",https://a0.muscache.com/pictures/29809416/58837df8_original.jpg,1732520,https://www.airbnb.com/users/show/1732520,Flora,2012-02-10,"Buenos Aires, Argentina","Hola!_x000D_
Bienvenidos a Campo Las Liebres, un espacio de relajaciÃ³n en la naturaleza, encuentro e inspiraciÃ³n._x000D_
Les ofrecemos una estadÃ­a en esta hermosa casa de campo y participar de las residencias creativas actividades, cursos y talleres que realizamos._x000D_
Hasta pronto!_x000D_
Flora_x000D_
",within a day,0.8,0.8,f,https://a0.muscache.com/im/pictures/user/9b11e00f-da62-4801-a0ea-dd1e1a58aae5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9b11e00f-da62-4801-a0ea-dd1e1a58aae5.jpg?aki_policy=profile_x_medium,Palermo,9,9,"['email', 'phone']",t,t,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",Palermo,,-34.58479,-58.41863,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Pets allowed"", ""Hair dryer"", ""Free street parking"", ""Smoking allowed"", ""Cooking basics"", ""Host greets you"", ""Kitchen"", ""Elevator"", ""Hangers"", ""Backyard"", ""Air conditioning"", ""Crib"", ""Refrigerator"", ""Patio or balcony"", ""Dishes and silverware"", ""Heating"", ""Long term stays allowed"", ""Dedicated workspace"", ""TV"", ""Hot water"", ""Iron"", ""Coffee maker"", ""Baby bath""]",190794.0,3,1125,3,3,1125,1125,3.0,1125.0,,t,28,58,88,363,2024-11-30,4,0,0,2015-09-21,2019-11-15,4.0,3.75,3.75,4.0,4.0,4.5,4.0,,f,3,3,0,0,0.04
817,2302979,https://www.airbnb.com/rooms/2302979,20241129051305,2024-11-30,city scrape,Lovely entire house in Palermo,"Very particular house in Palermo.  Really quiet and confortable, with spacious rooms.  One patio and a terrace.<br />Five-minute walk from the undergorund station and bus lines.",,https://a0.muscache.com/pictures/31015448/3847e6d4_original.jpg,10523231,https://www.airbnb.com/users/show/10523231,Mica,2013-12-09,"Buenos Aires, Argentina","I am a 30 old fashion designer based in Buenos Aires, Argentina._x000D_
I love travelling, meeting new cultures and people.",within a day,1.0,0.0,f,https://a0.muscache.com/im/users/10523231/profile_pic/1386611950/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/10523231/profile_pic/1386611950/original.jpg?aki_policy=profile_x_medium,Villa Crespo,1,2,"['email', 'phone']",t,t,,Villa Crespo,,-34.59903,-58.43368,Entire loft,Entire home/apt,3,2.0,2 baths,2.0,2.0,"[""Free street parking"", ""Host greets you"", ""Wifi"", ""Essentials"", ""Heating"", ""Long term stays allowed"", ""Hangers"", ""TV"", ""Air conditioning"", ""Hot water"", ""Iron"", ""Washer"", ""Luggage dropoff allowed""]",121139.0,15,60,15,15,60,60,15.0,60.0,,t,9,39,69,344,2024-11-30,3,0,0,2014-10-01,2016-05-03,4.67,4.67,5.0,5.0,5.0,4.0,3.5,,f,1,1,0,0,0.02
825,2343904,https://www.airbnb.com/rooms/2343904,20241129051305,2024-11-29,city scrape,Lovely Duplex in San Telmo :),"ItÂ´s a completely renovated old duplex apt in the historic center of San Telmo. On Defensa Street, and just 5 blocks from Puerto Madero and 3 from Plaza Dorrego. If I had to say one characteristic that defines it would be very serious light and airy!","San Telmo is one of the oldest neighborhoods of Buenos Aires and thatÂ´s why it is so picturesque. It is characterized by its style and architecture, TANGO in the streets and bars, its cobblestone streets and antique lanterns, its beautiful market, variety to find good bars as well as traditional and also modern gourmet, nightclubs, etc! <br />Also Sunday crafts fair on Defense Street!<br /><br />.........<br /><br />San Telmo is one of the oldest neighborhoods in Buenos Aires and that is why it is so (website hidden) characterized by its style and architecture, its TANGO in the streets and bars, its old cobblestone streets and lanterns, its beautiful Mercado, its variety that allows you to find well traditional bars as well as modern and gourmet, night clubs, etc!<br />In addition, on Sundays the craft fair is held on Calle Defensa! ",https://a0.muscache.com/pictures/4e0034b5-5045-48cd-a1e8-1f36607e0fa1.jpg,10767154,https://www.airbnb.com/users/show/10767154,Ago,2013-12-22,"Buenos Aires, Argentina","Hola mi nombre es Ago y soy diseÃ±adora 3d. _x000D_
Algo mas personal que me gustaria contar es que me encanta viajar! Conocer lugares nuevos, sabores, olores, texturas, costumbres, gente, simplemente me encanta!  Naci en Argentina y si bien pase la mayor parte de mi vida en mi querida Buenos Aires, tuve la oportunidad de viajar bastante y de vivir en lugares como Mexico y New York. _x000D_
_x000D_
Cuando busco un lugar donde hospedarme quiero que me guste su estilo, sentirme comoda, bien conectada y tener cerca lugares lindos que ofrezcan ricas cenas y desayunos. Y eso es justamente lo que estoy ofreciendo al alquilar mi casa, ojala te guste :)",within a day,1.0,0.55,f,https://a0.muscache.com/im/pictures/user/ce617210-15a7-472e-a73e-dae2a6c0a618.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ce617210-15a7-472e-a73e-dae2a6c0a618.jpg?aki_policy=profile_x_medium,San Telmo,1,1,"['email', 'phone']",t,t,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",San Telmo,,-34.61748,-58.37191,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,1.0,"[""Bed linens"", ""Wifi"", ""Essentials"", ""Clothing storage: walk-in closet"", ""Hair dryer"", ""Smoking allowed"", ""Cooking basics"", ""Baking sheet"", ""Kitchen"", ""Host greets you"", ""Hangers"", ""Microwave"", ""Air conditioning"", ""Refrigerator"", ""32 inch TV"", ""Heating - split type ductless system"", ""Oven"", ""Dishes and silverware"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Hot water kettle"", ""Dining table"", ""Coffee maker"", ""Cleaning products"", ""Toaster""]",19180.0,30,1125,30,30,1125,1125,30.0,1125.0,,t,2,26,56,331,2024-11-29,23,5,1,2014-03-10,2024-11-11,4.61,4.61,4.43,5.0,4.83,4.83,4.43,,f,1,1,0,0,0.18
829,2380405,https://www.airbnb.com/rooms/2380405,20241129051305,2024-11-30,city scrape,"Room, private toilette at CaÃ±itas","Big, luminous bedroom with private toilette in a building that has security all day long. Great view. Located  at CaÃ±itas, close to everything and part of the famous NOCHE de BUENOS AIRES (Buenos Aires' night). ","It is a fancy neighbourhood and has everything in it: restaurants, pubs, malls, museums, cinemas, subway, lots of buses... Plus, I am three blocks away from the biggest and most beautiful parks in the city where to walk, run or bike. ",https://a0.muscache.com/pictures/65955897/65120068_original.jpg,12002481,https://www.airbnb.com/users/show/12002481,Ines,2014-02-06,"Buenos Aires, Argentina","I've been receiving guests since (Phone number hidden by Airbnb) and I love doing it. If human relations are important to you, this is the place to stay. You will feel comfortable, at home, free. After staying with me, all my guests said that it was an experience hard to forget as they could enjoy very interesting and sincere  conversations. You will be able to discuss local social and political situation as well as personal matters. I'm a cultured woman, sociologist and writer and I also do carving in wood. I have traveled a lot and am accustomed to deal with cultural differences, something I enjoy a lot. 

I can't live without my family, working, eating good food and drinking good wine, and if I don't travel at least every two years. I've been to Southeast Asia and China, Croatia, Egipt, Turkey, almost all Europe and South and North America. I have just arrived from Ushuaia, the most  austral city in the world. As a traveler, I will be able to advice you concerning your trips inside the country and to neighbour countries.

I'm a TEDx organizer and have given a TED talk last year. To know me better please watch the following: 

 (Website hidden by Airbnb) 

 (Website hidden by Airbnb) 

My enjoyable apartment is located in the most beautiful neighborhood in Buenos Aires, three blocks away from a gorgeous, gigantic park with a lake in it located where you can go running, hiking or walking. Subway, train and more than 20 buses take you everywhere. You will also enjoy buying your groceries at three supermarkets very close to my house. Also there is a small fancy mall with elegant stores and coffee shops one block away. The neighborhood is very secure as there are a lot of embassies. Also, the building has security guards.
I love this spot in Buenos Aires and I can assure you  will love it as much as I do.

 Welcome!!!!!



",within a day,0.5,0.0,f,https://a0.muscache.com/im/pictures/user/3ef522f5-eb69-4aec-8e19-157d71cb4fe3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3ef522f5-eb69-4aec-8e19-157d71cb4fe3.jpg?aki_policy=profile_x_medium,Palermo,2,2,"['email', 'phone']",t,t,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",Palermo,,-34.57107,-58.42925,Private room in rental unit,Private room,1,1.5,1.5 baths,1.0,1.0,"[""Wifi"", ""Essentials"", ""Self check-in"", ""Paid parking on premises"", ""Fire extinguisher"", ""Free street parking"", ""Cooking basics"", ""First aid kit"", ""Kitchen"", ""Elevator"", ""Hangers"", ""Microwave"", ""Refrigerator"", ""Patio or balcony"", ""Pocket wifi"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Dedicated workspace"", ""Hot water"", ""Shampoo"", ""Smart lock"", ""Single level home"", ""Ethernet connection"", ""Coffee maker""]",17161.0,10,1125,10,10,1125,1125,10.0,1125.0,,t,29,59,89,364,2024-11-30,3,0,0,2015-03-15,2018-03-03,4.33,4.5,4.5,5.0,5.0,5.0,5.0,,f,2,0,2,0,0.03
834,2404174,https://www.airbnb.com/rooms/2404174,20241129051305,2024-11-30,city scrape,Cozy apt. at the heart of Palermo Soho,"Cozy 45 m2 Apt, one bedroom, large living room with integrated desk, and large 10m balcony. Located in a quiet street in the best side of Palermo Viejo, just 2 blocks away from bars, restaurants and bookstores. For special people.","The neighborhood has changed a lot in the past fifteen years and is now one of the most visited places in the city. Even though the apartment is located in a prime area, it remains a cute little corner apart from the noise and massive tourist activity.",https://a0.muscache.com/pictures/31973865/fc701034_original.jpg,12287440,https://www.airbnb.com/users/show/12287440,MartÃ­n,2014-02-16,"Buenos Aires, Argentina","El apartamento que ofrezco en alquiler fue mi casa durante casi once aÃ±os. Estaba adaptado a los mÃ¡s de 2 mil libros de historia y humanidades que poseo. Ahora sigue habiendo un gran espacio para libros, pero he quitado varias bibliotecas. Todo esto para contar que los libros son una de mis grandes pasiones. Otra es viajar y caminar las ciudades y sus secretos. Y otra, casi inevitable, el fÃºtbol. ",within a day,1.0,0.43,f,https://a0.muscache.com/im/users/12287440/profile_pic/1392573847/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/12287440/profile_pic/1392573847/original.jpg?aki_policy=profile_x_medium,Palermo,1,1,"['email', 'phone']",t,t,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",Palermo,,-34.58405,-58.42909,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""TV with standard cable"", ""Wifi"", ""Essentials"", ""Fire extinguisher"", ""Stove"", ""Smoking allowed"", ""Cooking basics"", ""Host greets you"", ""First aid kit"", ""Kitchen"", ""Hangers"", ""Microwave"", ""Air conditioning"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Children\u2019s books and toys"", ""Shampoo"", ""Private patio or balcony"", ""Coffee maker""]",22209.0,5,1125,5,5,1125,1125,5.0,1125.0,,t,20,50,57,299,2024-11-30,36,3,0,2014-03-05,2024-08-22,4.78,4.86,4.61,4.97,4.97,4.94,4.77,,f,1,1,0,0,0.28
840,2430082,https://www.airbnb.com/rooms/2430082,20241129051305,2024-11-30,previous scrape,Loft en Palermo Hollywood,"New home category loft for two people with kitchen, living room, balcony and amenities (sauna, pool, grill) a toilet and a full bathroom in the en-suite room with dressing room on the second floor. Large windows, very bright","That you can move walking, that it is full of bars, rest and incredible places. It has very good access to get around by car and transportation.",https://a0.muscache.com/pictures/34823904/6feeca3e_original.jpg,12354248,https://www.airbnb.com/users/show/12354248,Lucrecia,2014-02-18,"Buenos Aires, Argentina","EstudiÃ© Bellas Artes en la Universidad Nacional de CÃ³rdoba, Argentina. ParticipÃ© en  residencias de arte e intercambios. Hace 8 aÃ±os fundÃ© y dirijo Zona Imaginaria, Proyecto de Arte + Residencia en San fernando, Buenos Aires. AllÃ­ recibo artistas de todo el mundo para hacer proyectos  de arte con la comunidad. _x000D_
_x000D_
_x000D_
",within a day,1.0,0.0,f,https://a0.muscache.com/im/users/12354248/profile_pic/1402341824/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/12354248/profile_pic/1402341824/original.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,f,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",Palermo,,-34.58484,-58.43797,Entire condo,Entire home/apt,2,,1.5 baths,1.0,,"[""TV with standard cable"", ""Wifi"", ""Dryer"", ""Pets allowed"", ""Coffee maker: Nespresso"", ""Clothing storage: closet"", ""Free street parking"", ""Cooking basics"", ""Kitchen"", ""Elevator"", ""Microwave"", ""Air conditioning"", ""Washer"", ""Oven"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Heating"", ""Hot water"", ""Pool"", ""BBQ grill""]",,45,730,45,45,730,730,45.0,730.0,,,0,0,0,0,2024-11-30,2,0,0,2015-04-29,2017-04-17,4.5,4.5,4.0,4.5,5.0,4.5,4.5,,f,1,1,0,0,0.02
862,2546847,https://www.airbnb.com/rooms/2546847,20241129051305,2024-12-01,city scrape,HabitaciÃ³n temporaria. 1 o 2 huÃ©spedes. Palermo.,"Room in PH , Palermo soho.<br />For 1 or 2 people.","The neighborhood is in the heart of the city.<br />It has many bars, restaurants, designer houses, boutiques and plazas.<br />Very close to lakes and rosedal.<br />",https://a0.muscache.com/pictures/33612394/8cc44851_original.jpg,11574284,https://www.airbnb.com/users/show/11574284,Sergio,2014-01-23,Argentina,"Artista plastico._x000D_
Trabajo en reformas de casas y decoracion, mosaiquismo, trencadis, murales._x000D_
Mi blog:_x000D_
www.la-impronta.blogspot.com ",within a day,1.0,0.7,f,https://a0.muscache.com/im/users/11574284/profile_pic/1394584140/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/11574284/profile_pic/1394584140/original.jpg?aki_policy=profile_x_medium,Palermo,2,2,"['email', 'phone']",t,t,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",Palermo,,-34.5880851745605,-58.423469543457,Private room in home,Private room,2,1.0,1 shared bath,1.0,2.0,"[""Free street parking"", ""Cooking basics"", ""Kitchen"", ""Wifi"", ""Dishes and silverware"", ""Heating"", ""Hot water"", ""Extra pillows and blankets"", ""Refrigerator""]",15142.0,15,1125,15,15,1125,1125,15.0,1125.0,,t,29,59,88,88,2024-12-01,22,4,0,2015-06-21,2024-05-02,4.82,4.91,4.23,4.82,4.91,5.0,4.68,,f,2,0,2,0,0.19
863,2547009,https://www.airbnb.com/rooms/2547009,20241129051305,2024-11-30,city scrape,"Habitacion en PH , Palermo soho.","The house is located in the Palermo neighborhood, it is a two-story penthouse with a terrace.","The neighborhood is in the heart of the city.<br />It has many bars, restaurants, designer houses, boutiques and plazas.<br />Very close to lakes and rosedal. ",https://a0.muscache.com/pictures/33614597/295dbea1_original.jpg,11574284,https://www.airbnb.com/users/show/11574284,Sergio,2014-01-23,Argentina,"Artista plastico._x000D_
Trabajo en reformas de casas y decoracion, mosaiquismo, trencadis, murales._x000D_
Mi blog:_x000D_
www.la-impronta.blogspot.com ",within a day,1.0,0.7,f,https://a0.muscache.com/im/users/11574284/profile_pic/1394584140/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/11574284/profile_pic/1394584140/original.jpg?aki_policy=profile_x_medium,Palermo,2,2,"['email', 'phone']",t,t,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",Palermo,,-34.5880851745605,-58.423469543457,Private room in home,Private room,1,1.0,1 bath,1.0,1.0,"[""Kitchen"", ""Wifi"", ""Heating"", ""TV"", ""Hot water""]",15142.0,15,1125,15,15,1125,1125,15.0,1125.0,,t,19,35,40,312,2024-11-30,9,2,0,2015-04-30,2024-05-05,4.89,5.0,4.44,5.0,4.89,5.0,4.78,,f,2,0,2,0,0.08
869,2578593,https://www.airbnb.com/rooms/2578593,20241129051305,2024-11-29,city scrape,En el mejor lugar de Buenos Aires,"In the heart of Buenos Aires, Palermo area, one block from the Metro, one block from the Metro and steps from all the city's attractions. Excellent location. Very touristic area. Apartment with light and well equipped, kitchen, bathroom, bathroom, balcony, balcony, bedroom and living room.","One block from the Plaza Italia subway,  the rural property of Palermo and the Eco Parque.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjU3ODU5Mw%3D%3D/original/2286c5d6-a82c-4388-aaba-3660d8cc316c.jpeg,4057908,https://www.airbnb.com/users/show/4057908,Maria,2012-11-04,"Buenos Aires, Argentina",,within a day,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/User-4057908/original/43a4e5a4-3ffb-4d8b-93ac-7785cca539b7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-4057908/original/43a4e5a4-3ffb-4d8b-93ac-7785cca539b7.jpeg?aki_policy=profile_x_medium,Palermo,1,1,"['email', 'phone']",t,t,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",Palermo,,-34.5818097155763,-58.4229962781311,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Bed linens"", ""Freezer"", ""Wifi"", ""Essentials"", ""Coffee"", ""Cleaning products"", ""Hair dryer"", ""Clothing storage: closet"", ""Free street parking"", ""Cooking basics"", ""Laundromat nearby"", ""Kitchen"", ""Elevator"", ""Host greets you"", ""Body soap"", ""Hangers"", ""Microwave"", ""Ceiling fan"", ""Heating - split type ductless system"", ""Bidet"", ""Dishes and silverware"", ""Con frezzer refrigerator"", ""Hot water"", ""Iron"", ""AC - split type ductless system"", ""Gas stove"", ""Wine glasses"", ""Shampoo"", ""Hot water kettle"", ""Paid parking lot off premises"", ""Room-darkening shades"", ""Private patio or balcony"", ""Electrico oven"", ""Dining table"", ""Coffee maker"", ""Shower gel"", ""40 inch HDTV"", ""Toaster""]",60570.0,2,15,2,2,15,15,2.0,15.0,,t,13,43,73,331,2024-11-29,4,1,0,2023-10-16,2023-12-17,5.0,5.0,5.0,5.0,5.0,5.0,4.75,,f,1,1,0,0,0.29
876,2614453,https://www.airbnb.com/rooms/2614453,20241129051305,2024-11-30,city scrape,Loft amplio luminoso y bien ubicado,"Bright and quiet Sutdio overlooking a wide opposite, strategically located in the center of the city, meters from Avenida Callao and 2 blocks from Avenida Corrientes.  Fully equipped and with all the amenities included.  Meters from dozens of shops dedicated to the sale of Tango dancing accessories!","Definitely the most fun and bohemian neighborhood in the city, you'll always find something to do.  From here you are connected with any point of interest.<br /><br />Meters from dozens of shops dedicated to the sale of Tango dancing accessories!",https://a0.muscache.com/pictures/miso/Hosting-2614453/original/09f2f30a-461d-4557-a9a5-76db767b2eef.jpeg,9952714,https://www.airbnb.com/users/show/9952714,Alejandro,2013-11-11,"Buenos Aires, Argentina","Me gusta mucho viajar especialmente a lugares con playas blancas y aguas de color turquesa.  Me encanta conocer gente de todo el mundo e interactuar siempre que puedo!_x000D_
_x000D_
Como anfitriÃ³n te darÃ© los tips necesarios para que te sientas como un local en mi ciudad.  _x000D_
_x000D_
Soy abogado, fotÃ³grafo y amante de la vida sana.    _x000D_
_x000D_
Espero poder recibir gente de todo el mundo en mis lugares y hacer intercambio de casas para vacacionar.",within a day,1.0,0.83,f,https://a0.muscache.com/im/users/9952714/profile_pic/1440279695/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/9952714/profile_pic/1440279695/original.jpg?aki_policy=profile_x_medium,Balvanera,1,2,"['email', 'phone']",t,t,"Buenos Aires, Argentina",Balvanera,,-34.6076598220342,-58.3921601699338,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Bed linens"", ""Wifi"", ""Essentials"", ""Coffee"", ""Fire extinguisher"", ""Stove"", ""Free street parking"", ""Cooking basics"", ""Laundromat nearby"", ""First aid kit"", ""Kitchen"", ""Elevator"", ""Host greets you"", ""Smoke alarm"", ""Hangers"", ""Microwave"", ""Air conditioning"", ""Refrigerator"", ""Heating - split type ductless system"", ""Books and reading material"", ""Bidet"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Long term stays allowed"", ""Dedicated workspace"", ""TV"", ""Hot water"", ""Iron"", ""Paid parking off premises"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Shampoo"", ""Ethernet connection"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Dining table"", ""Coffee maker"", ""Cleaning products""]",25237.0,7,31,7,7,1125,1125,7.0,1125.0,,t,21,51,81,81,2024-11-30,33,4,0,2015-09-24,2024-07-27,4.7,4.88,4.55,5.0,4.97,4.88,4.78,,f,1,1,0,0,0.29
