,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
33150,1236203687690790688,https://www.airbnb.com/rooms/1236203687690790688,20241129051305,2024-11-30,city scrape,Hermoso departamento con balcÃ³n,"Beautiful apartment monoambiente in front of the Sanatorio Finochietto, ready to accommodate up to three guests with kitchen, equipped bathroom and balcony to the street to enjoy. Quiet and also located in a great area",,https://a0.muscache.com/pictures/hosting/Hosting-1236203687690790688/original/775e7ae0-f0ae-4659-bd04-21cc9719fd57.jpeg,1409800,https://www.airbnb.com/users/show/1409800,Marian,2011-11-15,"Buenos Aires, Argentina","I'm a young entrepreneur who enjoys the pleasures of life. As a lawyer, artist, writer, scuba dive Instructor, snowboarder, I am driven by my curiosity and restless spirit that took me all around the world, to experience the cordiality and fellowship of many other cultures, that led me to venture into the lodging business, focused in hospitality and premium services; based on my own experiences and all the common expectations that people like me experienced when we are thrown into the adventure of traveling._x000D_
 ",within an hour,0.96,0.99,,https://a0.muscache.com/im/pictures/user/User-1409800/original/11f59c0c-f9db-48da-ba9c-72573e19d3c9.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-1409800/original/11f59c0c-f9db-48da-ba9c-72573e19d3c9.jpeg?aki_policy=profile_x_medium,Palermo,93,180,"['email', 'phone']",t,t,,Recoleta,,-34.5977187494735,-58.4052516391587,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Exterior security cameras on property"", ""Wifi"", ""Kitchen"", ""TV"", ""Air conditioning""]",75712.0,1,365,1,1,365,365,1.0,365.0,,t,29,59,89,364,2024-11-30,2,2,0,2024-09-28,2024-10-12,1.5,2.5,2.0,3.0,1.5,2.5,2.0,,t,48,40,8,0,0.94
33151,1236214414474395498,https://www.airbnb.com/rooms/1236214414474395498,20241129051305,2024-11-30,city scrape,city home para 2,"Enjoy a stylish experience at this centrally-located home, located 4 blocks from the obelisk, 7 blocks from Puerto Madero and easy access to any point in the city.<br />Because of our strategic location and the comfort we offer you, our place is without a doubt your best option",,https://a0.muscache.com/pictures/hosting/Hosting-1236214414474395498/original/be6813b1-30ee-4ffe-bcc5-10bd67ad5eeb.jpeg,531162964,https://www.airbnb.com/users/show/531162964,Cecilia,2023-08-10,"Buenos Aires, Argentina",,within a few hours,0.64,0.93,f,https://a0.muscache.com/im/pictures/user/User/original/eac304e1-e2c7-4dc1-9365-968839d340a7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/eac304e1-e2c7-4dc1-9365-968839d340a7.jpeg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Retiro,,-34.5969780242738,-58.379581553232,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Kitchen"", ""Building staff"", ""Self check-in"", ""TV"", ""Air conditioning""]",24228.0,2,365,2,2,365,365,2.0,365.0,,t,0,0,0,62,2024-11-30,2,2,0,2024-10-18,2024-10-25,3.0,2.5,3.0,3.0,3.0,4.0,2.5,,f,1,1,0,0,1.36
33163,1236434823723004123,https://www.airbnb.com/rooms/1236434823723004123,20241129051305,2024-12-01,city scrape,CÃ³modo Ambiente en Recoleta,"WITH POOL. Studio Monoambiente Spacious and fully equipped.<br /><br />Enjoy a very convenient location to tour the city from the beautiful and safe neighborhood of Recoleta, very close to the border with Palermo.<br />All the necessary amenities to enjoy as a bachelor, as a couple or as a family.<br />With Balcony. - Double bed and armchair bed.<br /><br />Very bright,<br />wi-Fi 300Mb internet<br />Smart TV LED 32Â´<br />Towels and Sheets<br />Cold/Heat Conditioning<br />Full Kitchen +<br />Coffee, Tea, Matte etc",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIzNjQzNDgyMzcyMzAwNDEyMw%3D%3D/original/08da5e65-f514-44b8-b285-36e5fef8515c.jpeg,38809283,https://www.airbnb.com/users/show/38809283,Martin,2015-07-18,"Buenos Aires, Argentina",,within an hour,0.99,0.99,t,https://a0.muscache.com/im/pictures/user/0ed591c2-dbe1-41aa-83a7-83be6b2cb133.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0ed591c2-dbe1-41aa-83a7-83be6b2cb133.jpg?aki_policy=profile_x_medium,Almagro,7,7,"['email', 'phone']",t,t,,Balvanera,,-34.5984567621154,-58.4103474867762,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Bed linens"", ""Freezer"", ""Wifi"", ""Outdoor dining area"", ""Coffee"", ""Clothing storage: walk-in closet"", ""Fire extinguisher"", ""Outdoor furniture"", ""Hair dryer"", ""Free street parking"", ""Smoking allowed"", ""Cooking basics"", ""Baking sheet"", ""Kitchen"", ""Laundromat nearby"", ""Elevator"", ""Host greets you"", ""Paid washer \u2013 In building"", ""Baby safety gates"", ""Hangers"", ""Microwave"", ""Shared backyard \u2013 Fully fenced"", ""Air conditioning"", ""Other gas stove"", ""Extra pillows and blankets"", ""Refrigerator"", ""Outdoor shower"", ""Heating - split type ductless system"", ""Paid dryer \u2013 In building"", ""Oven"", ""Bidet"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Long term stays allowed"", ""Safe"", ""TV"", ""Dedicated workspace"", ""Hot water"", ""Iron"", ""Sound system"", ""Wine glasses"", ""Pool"", ""Single level home"", ""Ethernet connection"", ""Carbon monoxide alarm"", ""Bathtub"", ""Private entrance"", ""Paid parking lot off premises"", ""Coffee maker: drip coffee maker"", ""Room-darkening shades"", ""Private patio or balcony"", ""Dining table"", ""Housekeeping - available at extra cost"", ""Cleaning products""]",57511.0,1,35,1,3,1125,1125,1.0,1125.0,,t,0,0,0,0,2024-12-01,10,10,4,2024-09-08,2024-11-15,4.89,5.0,4.78,5.0,5.0,4.89,4.89,,t,7,7,0,0,3.53
33179,1236963876954302539,https://www.airbnb.com/rooms/1236963876954302539,20241129051305,2024-11-30,city scrape,"180 - Flat in Recoleta, J.M. Gutierrez St.","Relax with the whole family in this home where tranquility is breathable. This home in the heart of Recoleta is perfect for your family trip. The apartment is equipped so that time inside can be enjoyed and taken advantage of more. In addition, its location will allow you to reach museums, parks and other tourist attractions. <br />Very close to Teatro ColÃ³n and Recoleta Cemetery, this place is perfect for your trip.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIzNjk2Mzg3Njk1NDMwMjUzOQ%3D%3D/original/9f1bc83b-f4c5-4ce6-97e4-a7d9b75df964.jpeg,48064803,https://www.airbnb.com/users/show/48064803,Federico,2015-11-03,Argentina,"Soy Fede Harrington. 
Ayudo a propietarios a administrar las reservas en sus casas y trabajo con un gran equipo que se ocupa de que la experiencia de los viajeros en Buenos Aires sea excelente.",within an hour,1.0,1.0,t,https://a0.muscache.com/im/pictures/user/db06cb2c-022a-44c9-9cd9-63200d04338f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/db06cb2c-022a-44c9-9cd9-63200d04338f.jpg?aki_policy=profile_x_medium,Palermo,110,131,"['email', 'phone']",t,t,,Recoleta,,-34.58701,-58.39798,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,5.0,"[""Bed linens"", ""Freezer"", ""Free washer \u2013 In unit"", ""Essentials"", ""Self check-in"", ""Coffee maker: Nespresso"", ""Longvie stainless steel gas stove"", ""Longvie stainless steel double oven"", ""Fire extinguisher"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hair dryer"", ""Free street parking"", ""Clothing storage: closet and wardrobe"", ""Cooking basics"", ""First aid kit"", ""Kitchen"", ""Baking sheet"", ""55 inch HDTV with Disney+, Amazon Prime Video, Netflix, HBO Max"", ""Laundromat nearby"", ""Elevator"", ""Smoke alarm"", ""Lockbox"", ""Hangers"", ""Microwave"", ""Extra pillows and blankets"", ""Fast wifi \u2013 362 Mbps"", ""Heating - split type ductless system"", ""Bidet"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Long term stays allowed"", ""Window guards"", ""Safe"", ""Dedicated workspace"", ""Hot water"", ""Iron"", ""AC - split type ductless system"", ""Wine glasses"", ""Hot water kettle"", ""Free dryer \u2013 In unit"", ""Single level home"", ""Samsung refrigerator"", ""Ethernet connection"", ""Babysitter recommendations"", ""Bathtub"", ""Carbon monoxide alarm"", ""Paid parking lot off premises"", ""Room-darkening shades"", ""Dining table"", ""Blender"", ""Good cream body soap"", ""Cleaning products"", ""Toaster""]",114789.0,1,365,1,1,365,365,1.0,365.0,,t,12,42,72,347,2024-11-30,10,10,2,2024-09-20,2024-11-10,4.8,5.0,5.0,5.0,4.9,4.8,4.7,,t,81,81,0,0,4.17
33193,1237179677984455710,https://www.airbnb.com/rooms/1237179677984455710,20241129051305,2024-12-01,city scrape,Luminoso Departamento  con BalcÃ³n Terraza,"This bright two-bedroom apartment offers the perfect combination of comfort and convenience in one of the most dynamic areas of Buenos Aires.<br />Located just steps away from the iconic Calle Santa Fe, this apartment gives you an unbeatable connection to public transportation. <br />The space has a spacious  living room,  kitchen, fully equipped and  two spacious rooms.<br />A highlight attraction is the  balcony terrace, an outdoor space perfect for relaxing.",,https://a0.muscache.com/pictures/da3c1779-4e5a-490d-8a45-2e12cf846010.jpg,286782824,https://www.airbnb.com/users/show/286782824,Cecilia,2019-08-17,,,within an hour,1.0,0.97,t,https://a0.muscache.com/im/pictures/user/User-286782824/original/06ea87b1-73df-47ab-8ec4-48d1e133a154.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-286782824/original/06ea87b1-73df-47ab-8ec4-48d1e133a154.jpeg?aki_policy=profile_x_medium,,20,20,"['email', 'phone']",t,t,,Palermo,,-34.5859916907418,-58.4143650268452,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2.0,3.0,"[""Bed linens"", ""Wifi"", ""Essentials"", ""Outdoor dining area"", ""Cleaning products"", ""Outdoor furniture"", ""Hair dryer"", ""Clothing storage: closet"", ""Cooking basics"", ""Baking sheet"", ""Kitchen"", ""Elevator"", ""Host greets you"", ""Body soap"", ""Hangers"", ""Microwave"", ""Air conditioning"", ""Washer"", ""Refrigerator"", ""Patio or balcony"", ""Oven"", ""Bidet"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Heating"", ""Dedicated workspace"", ""TV"", ""Hot water"", ""Wine glasses"", ""Shampoo"", ""Hot water kettle"", ""Paid parking lot off premises"", ""Conditioner"", ""Coffee maker"", ""Shower gel"", ""Toaster""]",52494.0,3,365,3,3,365,365,3.0,365.0,,t,0,0,0,121,2024-12-01,0,0,0,,,,,,,,,,,f,15,15,0,0,
33212,1237681153052801916,https://www.airbnb.com/rooms/1237681153052801916,20241129051305,2024-11-30,city scrape,PanorÃ¡mico Hollywood Palermo,Top floor apartment with panoramic view in the center of Palermo Hollywood.<br />It has everything you need for a special and relaxing stay.<br /><br />Top floor apartment with panoramic views in the center of Palermo Hollywood.<br />It has everything you need for a special and relaxing stay.,,https://a0.muscache.com/pictures/hosting/Hosting-1237681153052801916/original/23282853-6ce7-4f2e-9964-abe6136af4b9.jpeg,545769988,https://www.airbnb.com/users/show/545769988,Federico,2023-11-09,,,within an hour,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/2125439c-0c4f-42da-b965-f73205836178.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2125439c-0c4f-42da-b965-f73205836178.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Colegiales,,-34.5803917034718,-58.4420497342944,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Bed linens"", ""Gym"", ""Freezer"", ""Wifi"", ""Essentials"", ""Dryer"", ""Self check-in"", ""Exercise equipment"", ""Outdoor dining area"", ""Pets allowed"", ""Cleaning products"", ""Fire extinguisher"", ""Sun loungers"", ""Hair dryer"", ""Stove"", ""Barbecue utensils"", ""Hammock"", ""Cooking basics"", ""Baking sheet"", ""Kitchen"", ""Free street parking"", ""Elevator"", ""Smoking allowed"", ""Lockbox"", ""Body soap"", ""Hangers"", ""Microwave"", ""Air conditioning"", ""Extra pillows and blankets"", ""Washer"", ""Refrigerator"", ""Patio or balcony"", ""Clothing storage"", ""Oven"", ""Bidet"", ""Cleaning available during stay"", ""Dishes and silverware"", ""Heating"", ""Long term stays allowed"", ""Dedicated workspace"", ""TV"", ""Hot water"", ""Iron"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Shampoo"", ""Hot water kettle"", ""Pool"", ""Portable fans"", ""Shared sauna"", ""Exterior security cameras on property"", ""Bathtub"", ""Room-darkening shades"", ""Conditioner"", ""Dining table"", ""Blender"", ""Coffee maker"", ""BBQ grill"", ""Shower gel"", ""Toaster""]",64032.0,2,90,2,2,1125,1125,2.0,1125.0,,t,9,34,64,339,2024-11-30,0,0,0,,,,,,,,,,,t,1,1,0,0,
33282,1239763564922171564,https://www.airbnb.com/rooms/1239763564922171564,20241129051305,2024-11-30,city scrape,Cozy apartment near La Rural,"This special place is close to everything - it will be very easy to plan your visit.<br />Steps to La Rural<br />A couple of blocks from Avenida Santa FÃ© (colectivos, subte and train)<br />Very close to the Las CaÃ±itas Gastronomic Polo, close to Campo de Polo, the HipÃ³dromo y Bosques de Palermo, as well as the vibrant area of Palermo Hollywood.<br />Minutes from Aeroparque<br />Japanese Garden<br />Botanical Garden,<br />Supermarkets and pharmacies,<br />Bars, restaurants.",,https://a0.muscache.com/pictures/hosting/Hosting-1239763564922171564/original/ece6c758-b51d-4a50-af40-099583dd9b88.jpeg,63400497,https://www.airbnb.com/users/show/63400497,Federico,2016-03-17,"Buenos Aires, Argentina","Hola! Soy Federico, un joven de 32 aÃ±os argentino, con muchas ganas de conocer el mundo y la gente que vive en Ã©l! Soy estudiante de IngenierÃ­a Industrial.
Me encanta viajar y he recorrido muchos paÃ­ses y conozco muy bien cuales son las necesidades de un turista.
HarÃ© todo lo posible para que vuestra estadÃ­a en Buenos Aires sea perfecta. Puedo recomendarles los mejores lugares de Buenos Aires y de Argentina para que disfruten y aprovechen muy bien vuestra visita. 
Muchas gracias por confiar al elegir los apartamentos.

Los espero, saludos!

My mission

To provide members of the big Airbnb family with an excelent accommodation with a pleasant and clean room and bathroom. All together within a great location in a safe neighbourhood, with a Metro Station a few blocks away from the apartment, and surrounded by a lot of public transportation buses, so that you only need to worry about enjoying Buenos Aires. And all at a good price. This is all made possible thanks to each one of you. 
If you ask anyone why they choose our accommodation, they are likely to talk about good atmosphere, cozy and relaxing one. Our mission is to offer a comprehensive and unique service to each guest. To make it possible, don't hesitate contact us if you need anything else, just sending us a message through Airbnb messages service or a phone text, whenever you may need us. Please do not hesitate to do so. A good communication by you, is essential for us. We will appreciate it so much.",a few days or more,0.11,0.07,f,https://a0.muscache.com/im/pictures/user/61f7cde8-a593-4d15-b659-d62a2bc2178d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/61f7cde8-a593-4d15-b659-d62a2bc2178d.jpg?aki_policy=profile_x_medium,Balvanera,9,19,"['email', 'phone']",t,t,,Palermo,,-34.5780800407215,-58.4220727439263,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Bed linens"", ""Bidet"", ""Bathtub"", ""Wifi"", ""Kitchen"", ""Heating"", ""Room-darkening shades"", ""Hangers"", ""TV"", ""Air conditioning"", ""Hot water"", ""Iron"", ""Fire extinguisher"", ""Hair dryer"", ""Pool""]",39804.0,1,65,1,1,65,65,1.0,65.0,,t,14,41,71,71,2024-11-30,0,0,0,,,,,,,,,,,f,6,6,0,0,
33454,1244171076362490007,https://www.airbnb.com/rooms/1244171076362490007,20241129051305,2024-11-30,city scrape,"181 - Apartment in Palermo, Gascon St.",From this centrally located accommodation the whole group can have easy access to everything.,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI0NDE3MTA3NjM2MjQ5MDAwNw%3D%3D/original/e2516dee-864e-449f-b1d5-6745acca0efa.jpeg,48064803,https://www.airbnb.com/users/show/48064803,Federico,2015-11-03,Argentina,"Soy Fede Harrington. 
Ayudo a propietarios a administrar las reservas en sus casas y trabajo con un gran equipo que se ocupa de que la experiencia de los viajeros en Buenos Aires sea excelente.",within an hour,1.0,1.0,t,https://a0.muscache.com/im/pictures/user/db06cb2c-022a-44c9-9cd9-63200d04338f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/db06cb2c-022a-44c9-9cd9-63200d04338f.jpg?aki_policy=profile_x_medium,Palermo,110,131,"['email', 'phone']",t,t,,Palermo,,-34.5897247383541,-58.421305011295,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Fast wifi \u2013 126 Mbps"", ""Bed linens"", ""Freezer"", ""Essentials"", ""Private BBQ grill: charcoal"", ""Self check-in"", ""Outdoor dining area"", ""Coffee maker: pour-over coffee"", ""Electrolux refrigerator"", ""Fire extinguisher"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hair dryer"", ""Clothing storage: closet"", ""Outdoor furniture"", ""Barbecue utensils"", ""Free street parking"", ""Cooking basics"", ""Baking sheet"", ""First aid kit"", ""Kitchen"", ""Laundromat nearby"", ""Elevator"", ""Mosquito net"", ""Paid washer \u2013 In building"", ""Smoke alarm"", ""Orbis single oven"", ""Lockbox"", ""Hangers"", ""Microwave"", ""Extra pillows and blankets"", ""50 inch HDTV with Netflix, Chromecast, Amazon Prime Video"", ""Books and reading material"", ""Heating - split type ductless system"", ""Paid dryer \u2013 In building"", ""Bidet"", ""Orbis gas stove"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Long term stays allowed"", ""Window guards"", ""Fireplace guards"", ""Safe"", ""Dedicated workspace"", ""Hot water"", ""Iron"", ""AC - split type ductless system"", ""Wine glasses"", ""Radiant heating"", ""Hot water kettle"", ""Single level home"", ""Ethernet connection"", ""Babysitter recommendations"", ""Bathtub"", ""Carbon monoxide alarm"", ""Paid parking lot off premises"", ""Room-darkening shades"", ""Private patio or balcony"", ""Dining table"", ""Blender"", ""Shared outdoor pool - available all year, open specific hours, rooftop"", ""Good cream body soap"", ""Cleaning products"", ""Toaster""]",66051.0,1,365,1,2,365,365,1.4,365.0,,t,18,48,78,353,2024-11-30,5,5,1,2024-10-06,2024-11-04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,81,81,0,0,2.68
33479,1244815299235979923,https://www.airbnb.com/rooms/1244815299235979923,20241129051305,2024-11-30,city scrape,Nuevo y calido departamento en Recoleta,"New 50mts monoambient in Barrio de Recoleta, super quiet with pool in Planta Baja.<br />300 meters. from the famous bookshop El Ateneo Grand Splendid<br />500 meters from Recoleta Cemetery.<br />1 kilometer from the Colon Theater.",,https://a0.muscache.com/pictures/miso/Hosting-1244815299235979923/original/3a7cc943-83a5-4503-9387-42131a8e5aa9.jpeg,9575142,https://www.airbnb.com/users/show/9575142,Federico,2013-10-22,"Buenos Aires, Argentina",,within an hour,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/User-9575142/original/6fc65213-030a-4119-a4fc-32a09d0ea662.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-9575142/original/6fc65213-030a-4119-a4fc-32a09d0ea662.jpeg?aki_policy=profile_x_medium,Barrio Norte,2,2,"['email', 'phone']",t,t,,Recoleta,,-34.5939218122776,-58.398049944296,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,3.0,"[""Wifi"", ""Kitchen"", ""TV"", ""Air conditioning"", ""Pool""]",52494.0,3,15,3,3,15,15,3.0,15.0,,t,26,52,82,172,2024-11-30,1,1,0,2024-09-27,2024-09-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,2,2,0,0,0.46
33493,1245077700791646355,https://www.airbnb.com/rooms/1245077700791646355,20241129051305,2024-12-01,city scrape,Lujoso departamento a estrenar en Palermo Soho,"Explore our stylish new two-room apartment, ideal for four people, with a full kitchen and a lovely balcony. Located in Palermo Soho, the epicenter of culture and tourism with the best shops, bars and cafes. Immerse yourself in the Argentine food experience, with the famous Don Julio restaurant just a corner away. Make your stay an unforgettable experience in this cozy corner of Buenos Aires!",,https://a0.muscache.com/pictures/hosting/Hosting-1245077700791646355/original/e9835e3b-63e4-4198-8a3b-a06a43dc9b77.jpeg,131180171,https://www.airbnb.com/users/show/131180171,Martin,2017-05-20,"Buenos Aires, Argentina","Soy un economista y trabajo como asesor financiero. Mi flexibilidad laboral me permite dedicar tiempo a nuevas oportunidades, y actualmente, encuentro la combinaciÃ³n perfecta al embarcarme en la emocionante tarea de ser anfitriÃ³n en Airbnb. Disfruto de la libertad para gestionar mi tiempo, lo cual me permite brindar una atenciÃ³n dedicada a quienes eligen hospedarse en mi espacio.",within an hour,1.0,0.99,t,https://a0.muscache.com/im/pictures/user/User-131180171/original/03fc2bb0-64a7-4703-b661-e9c16e89148a.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-131180171/original/03fc2bb0-64a7-4703-b661-e9c16e89148a.jpeg?aki_policy=profile_x_medium,,4,4,"['email', 'phone']",t,t,,Palermo,,-34.58651,-58.42434,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,1.0,2.0,"[""Bed linens"", ""Freezer"", ""Wifi"", ""Exercise equipment"", ""Clothing storage: walk-in closet"", ""Fire extinguisher"", ""Hair dryer"", ""Cooking basics"", ""Baking sheet"", ""Kitchen"", ""Elevator"", ""Paid washer \u2013 In building"", ""Smoke alarm"", ""Hangers"", ""Air conditioning"", ""Extra pillows and blankets"", ""Refrigerator"", ""Heating - split type ductless system"", ""Oven"", ""Bidet"", ""Shared hot tub - available all year, open specific hours"", ""Dishes and silverware"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Wine glasses"", ""Radiant heating"", ""Shampoo"", ""Hot water kettle"", ""Pool"", ""Bathtub"", ""Cleaning products"", ""Shared gym in building"", ""Toaster""]",54805.0,3,365,3,3,365,365,3.0,365.0,,t,10,27,49,316,2024-12-01,3,3,2,2024-10-17,2024-11-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,4,4,0,0,1.96
